date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:45	28926/28926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:43%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:45	32664/32664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:43%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/portfolio-slider-4/portfolio-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-coverflow-slider-light.html)
08:57:45	194741/194741	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:44%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:45	94936/94936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:44%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:46	89286/89286	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:44%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:46	83685/83685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:44%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-9.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-9.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:46	125266/125266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:45%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-10.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-10.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:47	111841/111841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:45%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:47	28221/28221	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:45%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:47	13612/13612	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:45%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:47	20461/20461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:46%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:47	9137/9137	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:46%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-9.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-9.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:48	29172/29172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:46%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-10.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-10.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:48	14063/14063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:46%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/cr-slider-small-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:48	25509/25509	---M-Z	200	added ('OK')	text/html	etag:%2263a5-685d38d5-160acec6d51d271;gz%22	https://html.aqlova.com/agntix-prv/agntix/portfolio-details-image-comparison.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/portfolio-details-image-comparison.html	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-thumb-slider.html)
08:57:48	209340/209340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:47%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:49	149675/149675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:47%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:49	43909/43909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:47%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:49	146349/146349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:48%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:49	96607/96607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:48%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:50	105059/105059	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:48%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/slider-img/skew-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-skew-slider.html)
08:57:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/6-small.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/6-small.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-text-slider.html)
08:57:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/7-small.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/7-small.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-text-slider.html)
08:57:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/8-small.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/8-small.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-text-slider.html)
08:57:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/9-small.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/9-small.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-text-slider.html)
08:57:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/10-small.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/project-slider-img/10-small.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-creative-text-slider.html)
08:57:51	68925/68925	---M-Z	200	added ('OK')	text/html	etag:%2210d3d-685d38d5-b3d186a257dec745;gz%22	https://html.aqlova.com/agntix-prv/agntix/portfolio-details-gallery.html	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/portfolio-details-gallery.html	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-parallax-slider.html)
08:57:52	105916/105916	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:50%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:52	49923/49923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:50%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:52	92794/92794	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:51%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:52	54982/54982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:51%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:53	115068/115068	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:51%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:53	216386/216386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:51%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/perspective-slider/slider-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/portfolio-perspective-slider-light.html)
08:57:53	1210/1210	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:52%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:53	21520/21520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:52%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:54	1662/1662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:52%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:54	19844/19844	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:52%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:54	1279/1279	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:53%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:54	24619/24619	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:53%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:55	1514/1514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:53%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:55	21407/21407	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:53%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-4.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-4.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:55	1564/1564	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:54%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-5.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-5.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:55	22690/22690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:54%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-7.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-7.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:56	1562/1562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:54%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-6.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-user-6.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:56	19029/19029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:54%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-8.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-masonry/blog-masonry-thumb-8.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-grid-light.html)
08:57:56	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:55%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-av-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-av-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:56	39860/39860	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:55%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:57	38040/38040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:55%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:57	50695/50695	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:55%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-3.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-s-3.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:57	4100/4100	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:56%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-av-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-av-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:57	5692/5692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:56%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-rp-1.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-rp-1.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
08:57:57	4861/4861	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2008:57:56%20GMT	https://html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-rp-2.jpg	C:/Users/cisse/Downloads/agntix/html.aqlova.com/agntix-prv/agntix/assets/img/blog/blog-standard/blog-rp-2.jpg	(from https://html.aqlova.com/agntix-prv/agntix/blog-standard-light.html)
